species,name,age
Tyrannosaurus,Tiny,7
Brachiosaurus,Longneck,20
Tyrannosaurus,Rex,98
Pterodactyl,Pterry,93
Tyrannosaurus,Tank,22
Allosaurus,One-eye,33
Tyrannosaurus,Spiny,80
Pterodactyl,Tiny,56
Velociraptor,Pterry,56
Stegosaurus,Blue,0
Allosaurus,Tiny,64
Brachiosaurus,Tank,23
Ankylosaurus,Spiny,6
Allosaurus,One-eye,60
Ankylosaurus,Spiny,59
Brachiosaurus,Tiny,94
Spinosaurus,Blue,42
Velociraptor,Rex,64
Velociraptor,Tank,25
Velociraptor,Pterry,53
Pterodactyl,Spiny,76
Diplodocus,Longneck,52
Tyrannosaurus,One-eye,92
Ankylosaurus,Longneck,85
Velociraptor,Tank,60
Allosaurus,Longneck,64
Triceratops,Blue,46
Spinosaurus,Spike,62
Diplodocus,One-eye,39
Diplodocus,Pterry,92
Pterodactyl,Tiny,95
Stegosaurus,Cera,9
Spinosaurus,Spike,39
Tyrannosaurus,Blue,90
Diplodocus,Tank,29
Stegosaurus,One-eye,16
Allosaurus,Pterry,43
Spinosaurus,Spiny,28
Diplodocus,Blue,14
Velociraptor,Pterry,74
Stegosaurus,Rex,0
Triceratops,Blue,47
Diplodocus,Pterry,48
Allosaurus,One-eye,11
Triceratops,Longneck,5
Stegosaurus,Longneck,41
Spinosaurus,Blue,95
Ankylosaurus,Blue,19
Triceratops,Tank,87
Stegosaurus,Tank,18
Ankylosaurus,Cera,46
Stegosaurus,Pterry,39
Pterodactyl,Blue,35
Tyrannosaurus,Spiny,83
Spinosaurus,Tiny,36
Brachiosaurus,Spike,44
Diplodocus,Spike,76
Spinosaurus,Rex,61
Tyrannosaurus,Longneck,97
Ankylosaurus,Longneck,90
Tyrannosaurus,Spike,73
Allosaurus,Longneck,63
Tyrannosaurus,Spiny,91
Diplodocus,One-eye,24
Spinosaurus,Spike,88
Brachiosaurus,Tiny,48
Diplodocus,Tiny,1
Velociraptor,Spike,53
Velociraptor,Spike,35
Pterodactyl,Tank,58
Spinosaurus,Cera,89
Ankylosaurus,Longneck,19
Spinosaurus,Cera,93
Triceratops,Tiny,47
Velociraptor,Blue,91
Triceratops,Tiny,7
Velociraptor,Blue,93
Pterodactyl,Blue,80
Spinosaurus,Rex,57
Tyrannosaurus,Spiny,82
Triceratops,Tank,70
Spinosaurus,Rex,5
Allosaurus,Spike,84
Triceratops,Longneck,93
Pterodactyl,Blue,59
Triceratops,One-eye,92
Stegosaurus,Cera,22
Triceratops,Rex,86
Stegosaurus,One-eye,90
Brachiosaurus,Cera,16
Spinosaurus,Cera,70
Brachiosaurus,Rex,62
Ankylosaurus,Blue,29
Spinosaurus,Pterry,7
Diplodocus,Pterry,14
Stegosaurus,Rex,42
Velociraptor,Spiny,64
Spinosaurus,Spike,45
Pterodactyl,One-eye,16
Ankylosaurus,Pterry,77
Spinosaurus,Tiny,65
Diplodocus,Spiny,32
Triceratops,Spiny,60
Spinosaurus,Blue,6
Brachiosaurus,One-eye,16
Brachiosaurus,Blue,13
Diplodocus,Pterry,95
Ankylosaurus,Longneck,93
Brachiosaurus,Longneck,4
Velociraptor,One-eye,38
Ankylosaurus,Rex,6
Diplodocus,Longneck,22
Allosaurus,Cera,63
Stegosaurus,Pterry,94
Velociraptor,Tiny,35
Velociraptor,Longneck,39
Velociraptor,Pterry,89
Diplodocus,Rex,37
Stegosaurus,Tank,89
Ankylosaurus,Tiny,22
Pterodactyl,Rex,5
Triceratops,Spiny,93
Stegosaurus,One-eye,43
Allosaurus,Blue,8
Triceratops,One-eye,33
Velociraptor,One-eye,12
Velociraptor,Longneck,94
Diplodocus,Cera,32
Brachiosaurus,Spike,83
Ankylosaurus,Cera,84
Allosaurus,Pterry,25
Brachiosaurus,One-eye,13
Pterodactyl,Longneck,3
Velociraptor,Spike,93
Pterodactyl,Blue,61
Velociraptor,Rex,78
Triceratops,Blue,10
Stegosaurus,Spike,15
Pterodactyl,Spike,58
Allosaurus,Pterry,29
Brachiosaurus,One-eye,19
Triceratops,Tiny,3
Stegosaurus,One-eye,51
Triceratops,Longneck,32
Pterodactyl,Pterry,29
Brachiosaurus,Pterry,24
Tyrannosaurus,Rex,59
Spinosaurus,Longneck,93
Triceratops,Longneck,33
Allosaurus,Blue,20
Brachiosaurus,Tiny,36
Triceratops,Spiny,79
Pterodactyl,Tank,5
Brachiosaurus,Rex,42
Spinosaurus,Spiny,13
Stegosaurus,Blue,49
Triceratops,Spike,99
Brachiosaurus,Rex,99
Ankylosaurus,Rex,21
Diplodocus,Rex,85
Diplodocus,Blue,71
Stegosaurus,Pterry,84
Stegosaurus,Cera,8
Velociraptor,Tank,4
Tyrannosaurus,Cera,16
Ankylosaurus,Cera,13
Spinosaurus,Pterry,93
Diplodocus,Tiny,72
Stegosaurus,Pterry,53
Diplodocus,Blue,47
Diplodocus,Cera,14
Velociraptor,Spiny,85
Triceratops,Tiny,2
Diplodocus,Longneck,85
Stegosaurus,Spike,66
Stegosaurus,Longneck,62
Triceratops,Tank,65
Velociraptor,Spike,86
Spinosaurus,Cera,53
Ankylosaurus,Pterry,17
Velociraptor,Spike,46
Spinosaurus,Rex,50
Tyrannosaurus,Spike,18
Spinosaurus,Tiny,86
Pterodactyl,Blue,86
Diplodocus,Tiny,61
Tyrannosaurus,One-eye,45
Tyrannosaurus,Longneck,6
Stegosaurus,Spiny,12
Pterodactyl,Cera,44
Diplodocus,Longneck,49
Velociraptor,Tiny,61
Stegosaurus,Cera,52
Triceratops,Pterry,4
Ankylosaurus,Spike,12
Pterodactyl,Rex,53
Brachiosaurus,Spiny,47
Tyrannosaurus,Tiny,55
Velociraptor,Rex,4
Tyrannosaurus,Spike,61
Ankylosaurus,Longneck,97
Pterodactyl,Spiny,6
Pterodactyl,Spike,35
Allosaurus,Blue,92
Pterodactyl,Pterry,40
Ankylosaurus,Longneck,77
Allosaurus,Spiny,92
Allosaurus,Tank,1
Triceratops,Spiny,20
Allosaurus,Longneck,83
Pterodactyl,Spike,16
Velociraptor,Rex,79
Triceratops,Blue,39
Allosaurus,Tank,94
Ankylosaurus,Rex,41
Diplodocus,Pterry,88
Pterodactyl,Pterry,46
Spinosaurus,Cera,27
Spinosaurus,Pterry,13
Stegosaurus,Tank,81
Diplodocus,Tank,47
Spinosaurus,Spike,67
Stegosaurus,Blue,17
Spinosaurus,Spike,83
Velociraptor,Pterry,69
Velociraptor,Rex,0
Ankylosaurus,Tank,41
Ankylosaurus,Spike,54
Allosaurus,One-eye,31
Spinosaurus,One-eye,43
Allosaurus,Tiny,25
Velociraptor,Blue,7
Spinosaurus,Pterry,6
Stegosaurus,Cera,4
Triceratops,Pterry,29
Stegosaurus,Cera,79
Brachiosaurus,Cera,63
Brachiosaurus,Pterry,44
Tyrannosaurus,Tiny,5
Velociraptor,Spiny,78
Velociraptor,Blue,74
Velociraptor,Blue,33
Allosaurus,Tank,52
Ankylosaurus,One-eye,47
Brachiosaurus,One-eye,77
Spinosaurus,Pterry,91
Allosaurus,Spiny,92
Triceratops,Cera,34
Velociraptor,Tank,40
Velociraptor,Tiny,39
Brachiosaurus,Tank,72
Tyrannosaurus,Blue,99
Tyrannosaurus,Longneck,7
Spinosaurus,Spiny,29
Stegosaurus,Tiny,87
Spinosaurus,Pterry,69
Tyrannosaurus,Rex,96
Spinosaurus,Spike,82
Tyrannosaurus,Spiny,92
Stegosaurus,Cera,89
Allosaurus,Rex,34
Ankylosaurus,Tiny,62
Velociraptor,Longneck,72
Spinosaurus,Cera,81
Ankylosaurus,Pterry,89
Tyrannosaurus,Rex,50
Tyrannosaurus,Rex,66
Pterodactyl,Pterry,92
Pterodactyl,Tiny,71
Allosaurus,Tiny,74
Pterodactyl,Rex,1
Velociraptor,Blue,82
Tyrannosaurus,Tiny,92
Velociraptor,Blue,60
Brachiosaurus,Rex,34
Stegosaurus,One-eye,28
Brachiosaurus,Spiny,86
Triceratops,Cera,23
Spinosaurus,Cera,39
Spinosaurus,Cera,49
Tyrannosaurus,One-eye,92
Stegosaurus,Rex,37
Diplodocus,Tiny,51
Ankylosaurus,Tank,59
Spinosaurus,Tiny,20
Diplodocus,Blue,29
Triceratops,Longneck,1
Stegosaurus,Blue,37
Pterodactyl,Tiny,30
Allosaurus,Longneck,71
Spinosaurus,Spike,72
Brachiosaurus,Pterry,43
Pterodactyl,One-eye,29
Triceratops,Tank,92
Ankylosaurus,Cera,36
Tyrannosaurus,Cera,51
Velociraptor,Blue,91
Tyrannosaurus,Tank,11
Triceratops,One-eye,64
Allosaurus,Blue,60
Brachiosaurus,Pterry,0
Triceratops,One-eye,82
Triceratops,Spiny,49
Allosaurus,Rex,50
Stegosaurus,Spiny,18
Triceratops,One-eye,35
Stegosaurus,Longneck,99
Spinosaurus,Pterry,1
Tyrannosaurus,Blue,99
Triceratops,Longneck,10
Ankylosaurus,One-eye,15
Pterodactyl,Tank,3
Triceratops,Rex,82
Tyrannosaurus,Blue,44
Triceratops,Tank,7
Diplodocus,Blue,46
Tyrannosaurus,Longneck,30
Ankylosaurus,Spiny,33
Pterodactyl,Spike,67
Ankylosaurus,Spiny,54
Spinosaurus,Blue,60
Triceratops,Tank,42
Pterodactyl,Tank,92
Velociraptor,Cera,45
Triceratops,Rex,12
Diplodocus,Longneck,43
Stegosaurus,Spiny,56
Allosaurus,Spike,70
Spinosaurus,Spike,82
Velociraptor,Spike,26
Triceratops,One-eye,37
Brachiosaurus,Spiny,12
Triceratops,One-eye,22
Pterodactyl,Rex,25
Pterodactyl,Spiny,65
Velociraptor,Pterry,93
Spinosaurus,Tank,13
Triceratops,Tank,79
Brachiosaurus,Tank,86
Brachiosaurus,One-eye,98
Ankylosaurus,Longneck,42
Tyrannosaurus,Tiny,41
Allosaurus,Tiny,81
Diplodocus,Tank,98
Velociraptor,Pterry,89
Pterodactyl,Longneck,3
Stegosaurus,Blue,6
Pterodactyl,Pterry,76
Brachiosaurus,Longneck,70
Ankylosaurus,Cera,36
Ankylosaurus,Spike,92
Ankylosaurus,Pterry,51
Stegosaurus,Cera,91
Spinosaurus,Cera,75
Diplodocus,Tank,23
Velociraptor,Spike,70
Allosaurus,Spiny,21
Pterodactyl,Tiny,32
Spinosaurus,Blue,18
Tyrannosaurus,Tiny,45
Tyrannosaurus,Spiny,1
Velociraptor,Longneck,21
Triceratops,Longneck,45
Allosaurus,One-eye,47
Allosaurus,Pterry,39
Velociraptor,One-eye,48
Velociraptor,One-eye,85
Pterodactyl,Spiny,7
Stegosaurus,Cera,24
Velociraptor,Longneck,47
Spinosaurus,Blue,5
Brachiosaurus,One-eye,6
Velociraptor,Tiny,15
Ankylosaurus,Blue,96
Allosaurus,Tank,51
Stegosaurus,Cera,71
Stegosaurus,Longneck,98
Triceratops,Tank,73
Tyrannosaurus,Blue,71
Brachiosaurus,Spiny,15
Brachiosaurus,Pterry,9
Triceratops,Blue,65
Ankylosaurus,Tank,77
Pterodactyl,Rex,38
Brachiosaurus,Longneck,30
Stegosaurus,Cera,3
Velociraptor,Rex,91
Diplodocus,Blue,24
Stegosaurus,Pterry,83
Tyrannosaurus,One-eye,18
Pterodactyl,Spike,93
Spinosaurus,Spike,76
Velociraptor,Cera,97
Velociraptor,Tiny,82
Diplodocus,Pterry,89
Diplodocus,Tank,30
Pterodactyl,One-eye,97
Triceratops,One-eye,79
Allosaurus,Tank,30
Velociraptor,Tank,31
Diplodocus,Spiny,25
Triceratops,Spike,22
Tyrannosaurus,Blue,51
Brachiosaurus,Spiny,88
Ankylosaurus,Longneck,1
Pterodactyl,One-eye,26
Pterodactyl,Spike,40
Triceratops,Cera,7
Tyrannosaurus,Spike,18
Stegosaurus,Longneck,0
Stegosaurus,Spiny,49
Spinosaurus,Tank,49
Brachiosaurus,Spiny,83
Brachiosaurus,Tank,76
Stegosaurus,Longneck,84
Ankylosaurus,Cera,92
Stegosaurus,One-eye,83
Tyrannosaurus,One-eye,85
Spinosaurus,Rex,61
Diplodocus,Spike,70
Diplodocus,Spiny,36
Ankylosaurus,Longneck,48
Velociraptor,Pterry,86
Ankylosaurus,Tank,30
Diplodocus,Blue,46
Velociraptor,Tank,33
Velociraptor,Longneck,46
Velociraptor,Pterry,5
Stegosaurus,Longneck,83
Allosaurus,One-eye,22
Tyrannosaurus,Blue,78
Triceratops,One-eye,59
Stegosaurus,Spike,91
Allosaurus,One-eye,49
Spinosaurus,One-eye,98
Ankylosaurus,Longneck,86
Spinosaurus,Spiny,82
Allosaurus,Tiny,42
Velociraptor,Cera,18
Velociraptor,Rex,17
Stegosaurus,One-eye,27
Diplodocus,Spike,4
Tyrannosaurus,Rex,54
Pterodactyl,Rex,26
Ankylosaurus,Rex,84
Diplodocus,Tank,83
Triceratops,Rex,81
Spinosaurus,Pterry,8
Ankylosaurus,Tiny,97
Velociraptor,Spiny,41
Brachiosaurus,Pterry,9
Allosaurus,Rex,75
Diplodocus,Pterry,52
Brachiosaurus,Longneck,30
Spinosaurus,Pterry,52
Triceratops,Tiny,38
Ankylosaurus,Pterry,61
Velociraptor,Longneck,72
Stegosaurus,Blue,0
Velociraptor,Cera,15
Spinosaurus,Spike,54
Velociraptor,Tank,98
Tyrannosaurus,Rex,40
Pterodactyl,Cera,67
Ankylosaurus,Cera,64
Pterodactyl,Cera,39
Spinosaurus,Rex,16
Triceratops,Tank,72
Velociraptor,Cera,56
Brachiosaurus,Rex,21
Stegosaurus,One-eye,75
Allosaurus,Spiny,99
Pterodactyl,Longneck,46
Pterodactyl,Spike,52
Spinosaurus,Tiny,75
Tyrannosaurus,Longneck,28
Allosaurus,Rex,24
Tyrannosaurus,Pterry,87
Allosaurus,Spike,56
Velociraptor,Cera,77
Diplodocus,Cera,68
Diplodocus,Tank,33
Brachiosaurus,Blue,99
Stegosaurus,Cera,26
Brachiosaurus,Blue,52
Allosaurus,One-eye,18
Spinosaurus,Longneck,58
Stegosaurus,Longneck,60
Spinosaurus,One-eye,75
Allosaurus,Tank,77
Ankylosaurus,Rex,6
Brachiosaurus,Spike,20
Diplodocus,Cera,24
Tyrannosaurus,Tiny,20
Ankylosaurus,Rex,99
Brachiosaurus,Tiny,68
Allosaurus,Rex,1
Triceratops,Pterry,99
Ankylosaurus,Cera,66
Velociraptor,Tank,97
Pterodactyl,Rex,66
Ankylosaurus,One-eye,42
Brachiosaurus,Longneck,49
Triceratops,Longneck,42
Spinosaurus,Pterry,57
Triceratops,Blue,9
Brachiosaurus,One-eye,88
Brachiosaurus,Rex,50
Brachiosaurus,Longneck,90
Stegosaurus,Spike,83
Ankylosaurus,Spike,27
Velociraptor,Blue,95
Allosaurus,Rex,46
Spinosaurus,Spike,18
Ankylosaurus,Spike,88
Triceratops,Cera,84
Allosaurus,Cera,93
Tyrannosaurus,Cera,5
Diplodocus,Blue,73
Ankylosaurus,Longneck,22
Triceratops,Pterry,70
Velociraptor,Tank,80
Pterodactyl,Tiny,60
Ankylosaurus,Rex,25
Tyrannosaurus,Tank,43
Allosaurus,Blue,32
Tyrannosaurus,Longneck,44
Tyrannosaurus,Pterry,18
Allosaurus,Cera,50
Ankylosaurus,One-eye,70
Allosaurus,Tiny,74
Tyrannosaurus,Pterry,33
Allosaurus,Tank,81
Stegosaurus,Pterry,18
Allosaurus,Spike,74
Tyrannosaurus,Spike,10
Diplodocus,Longneck,47
Diplodocus,Cera,76
Pterodactyl,Rex,18
Triceratops,Pterry,96
Allosaurus,Cera,46
Triceratops,Spike,64
Stegosaurus,Cera,29
Velociraptor,Rex,80
Pterodactyl,Tank,19
Diplodocus,Longneck,60
Ankylosaurus,Pterry,25
Allosaurus,Longneck,96
Triceratops,Longneck,31
Stegosaurus,Spike,64
Stegosaurus,Tiny,58
Pterodactyl,Tiny,10
Brachiosaurus,Tiny,41
Velociraptor,Rex,14
Stegosaurus,Tiny,8
Triceratops,Rex,10
Stegosaurus,Cera,92
Ankylosaurus,Longneck,57
Brachiosaurus,Cera,89
Triceratops,Tiny,19
Stegosaurus,Blue,96
Brachiosaurus,Tiny,92
Pterodactyl,Cera,20
Brachiosaurus,Rex,45
Pterodactyl,One-eye,41
Triceratops,Blue,45
Pterodactyl,Rex,84
Pterodactyl,One-eye,11
Ankylosaurus,Blue,10
Triceratops,Blue,84
Brachiosaurus,Tiny,47
Stegosaurus,Tank,45
Ankylosaurus,Rex,75
Brachiosaurus,Spike,80
Spinosaurus,Cera,19
Ankylosaurus,Tiny,66
Ankylosaurus,Longneck,62
Velociraptor,Tank,42
Velociraptor,Spiny,27
Tyrannosaurus,Tiny,24
Tyrannosaurus,Cera,96
Stegosaurus,Longneck,31
Spinosaurus,Longneck,44
Stegosaurus,Longneck,8
Spinosaurus,Spike,14
Pterodactyl,Tank,1
Velociraptor,Longneck,34
Spinosaurus,Tank,10
Brachiosaurus,Rex,41
Pterodactyl,Spike,68
Spinosaurus,Pterry,32
Stegosaurus,Longneck,98
Triceratops,One-eye,98
Velociraptor,Blue,24
Stegosaurus,Cera,71
Spinosaurus,Tank,51
Ankylosaurus,Blue,71
Brachiosaurus,Cera,57
Spinosaurus,Tank,18
Diplodocus,Tiny,79
Pterodactyl,Longneck,89
Spinosaurus,Blue,43
Brachiosaurus,One-eye,93
Brachiosaurus,Tank,65
Spinosaurus,One-eye,30
Stegosaurus,Rex,2
Velociraptor,Tank,46
Pterodactyl,Rex,86
Stegosaurus,Longneck,12
Tyrannosaurus,Longneck,25
Diplodocus,Spiny,73
Allosaurus,Rex,86
Diplodocus,Cera,37
Diplodocus,Pterry,39
Stegosaurus,Pterry,3
Velociraptor,Longneck,25
Triceratops,Spiny,88
Diplodocus,Tiny,17
Velociraptor,Cera,87
Velociraptor,Cera,47
Allosaurus,Tank,79
Pterodactyl,Rex,73
Brachiosaurus,Spiny,90
Triceratops,Rex,0
Velociraptor,Tank,47
Allosaurus,Spike,87
Velociraptor,Tiny,55
Allosaurus,One-eye,71
Triceratops,One-eye,37
Brachiosaurus,Rex,50
Velociraptor,Tank,66
Tyrannosaurus,One-eye,36
Diplodocus,Spike,83
Stegosaurus,Longneck,54
Velociraptor,Tiny,46
Pterodactyl,One-eye,22
Triceratops,Tank,9
Spinosaurus,Rex,10
Brachiosaurus,One-eye,98
Spinosaurus,Spike,68
Pterodactyl,Longneck,57
Triceratops,Tank,59
Velociraptor,Blue,68
Pterodactyl,Tank,25
Ankylosaurus,Spiny,86
Spinosaurus,Cera,70
Spinosaurus,Blue,12
Pterodactyl,Tiny,59
Stegosaurus,Longneck,16
Velociraptor,Cera,54
Pterodactyl,Cera,99
Tyrannosaurus,One-eye,72
Velociraptor,One-eye,86
Stegosaurus,Tank,43
Triceratops,One-eye,92
Diplodocus,Blue,61
Velociraptor,Rex,68
Allosaurus,Spike,39
Spinosaurus,Longneck,79
Spinosaurus,Blue,22
Tyrannosaurus,Longneck,39
Velociraptor,Tiny,24
Ankylosaurus,Cera,63
Brachiosaurus,Tank,88
Diplodocus,One-eye,41
Diplodocus,One-eye,92
Allosaurus,Pterry,97
Triceratops,Pterry,48
Brachiosaurus,Tank,39
Pterodactyl,Spiny,98
Allosaurus,Longneck,87
Velociraptor,Rex,12
Ankylosaurus,Tiny,29
Ankylosaurus,Rex,32
Diplodocus,Rex,18
Velociraptor,Longneck,9
Triceratops,Spiny,19
Velociraptor,Tank,54
Brachiosaurus,Cera,46
Velociraptor,Tiny,1
Spinosaurus,Longneck,89
Spinosaurus,Tiny,15
Spinosaurus,Cera,85
Allosaurus,Blue,65
Brachiosaurus,Tank,18
Ankylosaurus,Tank,62
Diplodocus,One-eye,34
Triceratops,Tiny,53
Spinosaurus,Pterry,42
Ankylosaurus,Blue,60
Tyrannosaurus,Blue,17
Allosaurus,Spike,54
Ankylosaurus,Rex,31
Spinosaurus,Pterry,95
Spinosaurus,One-eye,90
Triceratops,Tank,6
Velociraptor,Tank,1
Tyrannosaurus,Rex,4
Tyrannosaurus,Blue,41
Pterodactyl,Blue,53
Velociraptor,Tiny,8
Pterodactyl,Cera,42
Velociraptor,Pterry,15
Stegosaurus,Longneck,60
Triceratops,Spike,1
Ankylosaurus,Longneck,75
Brachiosaurus,Pterry,67
Ankylosaurus,Tank,49
Velociraptor,Spiny,42
Ankylosaurus,Pterry,42
Ankylosaurus,Spiny,16
Pterodactyl,Tank,75
Stegosaurus,One-eye,30
Triceratops,Tiny,34
Spinosaurus,Tank,31
Velociraptor,Pterry,43
Allosaurus,Spiny,23
Diplodocus,Cera,1
Allosaurus,Spike,65
Diplodocus,Spiny,87
Triceratops,Cera,92
Allosaurus,Tiny,39
Velociraptor,Tank,98
Velociraptor,Spiny,49
Ankylosaurus,Tank,41
Pterodactyl,Blue,38
Brachiosaurus,Tiny,9
Pterodactyl,Rex,90
Ankylosaurus,Rex,48
Velociraptor,Spiny,12
Triceratops,One-eye,37
Ankylosaurus,Spike,91
Diplodocus,Tiny,56
Allosaurus,Tank,83
Stegosaurus,Pterry,87
Ankylosaurus,Rex,97
Brachiosaurus,Longneck,45
Allosaurus,Tank,15
Brachiosaurus,Tiny,17
Triceratops,Tank,52
Allosaurus,Longneck,49
Brachiosaurus,Pterry,24
Spinosaurus,Pterry,39
Spinosaurus,Spike,96
Pterodactyl,Longneck,92
Diplodocus,Rex,29
Allosaurus,Tiny,39
Triceratops,Rex,70
Brachiosaurus,Rex,52
Ankylosaurus,Tank,82
Diplodocus,Rex,1
Ankylosaurus,Longneck,93
Pterodactyl,Blue,41
Diplodocus,Longneck,48
Allosaurus,Spiny,93
Tyrannosaurus,Tiny,51
Allosaurus,Blue,0
Spinosaurus,Spiny,22
Brachiosaurus,Longneck,38
Diplodocus,Pterry,19
Ankylosaurus,Rex,83
Stegosaurus,Longneck,49
Triceratops,Rex,72
Spinosaurus,Tiny,32
Spinosaurus,Pterry,27
Diplodocus,Pterry,5
Brachiosaurus,Longneck,89
Spinosaurus,Tank,25
Velociraptor,Blue,1
Diplodocus,Pterry,77
Ankylosaurus,Tank,2
Spinosaurus,Tank,17
Triceratops,Tank,36
Diplodocus,Spike,56
Allosaurus,Tank,78
Velociraptor,Pterry,99
Stegosaurus,Blue,99
Velociraptor,Spike,39
Spinosaurus,Spiny,80
Triceratops,One-eye,13
Triceratops,Tank,80
Brachiosaurus,Tank,1
Diplodocus,Blue,62
Brachiosaurus,Rex,64
Triceratops,Spiny,7
Allosaurus,Cera,97
Pterodactyl,Cera,6
Allosaurus,Blue,30
Ankylosaurus,Longneck,55
Tyrannosaurus,Tiny,18
Brachiosaurus,Cera,82
Velociraptor,One-eye,37
Triceratops,Tank,46
Allosaurus,Longneck,83
Brachiosaurus,Pterry,25
Tyrannosaurus,One-eye,73
Tyrannosaurus,Rex,95
Stegosaurus,Spike,85
Stegosaurus,Longneck,97
Spinosaurus,Cera,9
Triceratops,Rex,73
Diplodocus,Rex,68
Spinosaurus,Pterry,71
Ankylosaurus,Tank,81
Brachiosaurus,Tiny,29
Tyrannosaurus,Blue,40
Brachiosaurus,Longneck,31
Allosaurus,Tiny,56
Triceratops,Blue,85
Spinosaurus,Cera,92
Pterodactyl,Blue,70
Stegosaurus,Blue,29
Brachiosaurus,One-eye,94
Allosaurus,Blue,56
Spinosaurus,Pterry,91
Ankylosaurus,Tank,0
Diplodocus,Longneck,91
Stegosaurus,Tank,36
Pterodactyl,Longneck,80
Pterodactyl,Longneck,90
Spinosaurus,Longneck,69
Pterodactyl,Spiny,5
Stegosaurus,Pterry,84
Ankylosaurus,Blue,66
Diplodocus,Longneck,97
Triceratops,Pterry,1
Stegosaurus,Longneck,17
Brachiosaurus,Spiny,64
Spinosaurus,Cera,46
Brachiosaurus,Blue,91
Diplodocus,Cera,89
Diplodocus,Spiny,55
Ankylosaurus,Rex,49
Triceratops,Blue,37
Diplodocus,Tank,52
Velociraptor,Spiny,77
Allosaurus,Cera,86
Diplodocus,Pterry,62
Velociraptor,Blue,55
Diplodocus,Tiny,24
Velociraptor,Spiny,26
Allosaurus,Pterry,69
Allosaurus,Tank,82
Stegosaurus,Longneck,97
Brachiosaurus,Longneck,0
Ankylosaurus,One-eye,2
Stegosaurus,Pterry,72
Brachiosaurus,Pterry,75
Tyrannosaurus,Cera,1
Velociraptor,Spike,92
Tyrannosaurus,Pterry,80
Ankylosaurus,Tank,5
Brachiosaurus,One-eye,16
Triceratops,Pterry,83
Triceratops,Cera,96
Stegosaurus,Pterry,85
Diplodocus,Pterry,13
Allosaurus,Spiny,50
Stegosaurus,Blue,51
Ankylosaurus,Spiny,62
Diplodocus,Blue,9
Diplodocus,Pterry,18
Diplodocus,Cera,29
Diplodocus,Spiny,44
Ankylosaurus,Rex,7
Ankylosaurus,Blue,2
Spinosaurus,Pterry,46
Spinosaurus,Rex,70
Ankylosaurus,One-eye,77
Ankylosaurus,One-eye,93
Allosaurus,One-eye,94
Velociraptor,Tank,30
Spinosaurus,Tank,51
Spinosaurus,Spike,1
Stegosaurus,Blue,23
Stegosaurus,Pterry,66
Spinosaurus,Pterry,71
Velociraptor,Spiny,58
Spinosaurus,Blue,37
Ankylosaurus,Longneck,11
Ankylosaurus,Pterry,58
Diplodocus,Rex,17
Spinosaurus,Spike,31
Tyrannosaurus,Tank,75
Allosaurus,Spike,54
Brachiosaurus,Cera,51
Ankylosaurus,Pterry,47
Pterodactyl,Spike,36
Velociraptor,Tank,12
Brachiosaurus,Tank,94
Pterodactyl,Cera,32
Diplodocus,Spike,14
Triceratops,Tiny,94
Tyrannosaurus,Spike,14
Tyrannosaurus,Tiny,50
Stegosaurus,Tank,27
Brachiosaurus,Spike,18
Stegosaurus,Longneck,99
Ankylosaurus,Tank,15
Ankylosaurus,Spiny,25
Tyrannosaurus,Spike,6
Stegosaurus,One-eye,74
Allosaurus,Pterry,22
Spinosaurus,Spiny,5
Tyrannosaurus,Cera,28
Tyrannosaurus,Rex,99
Ankylosaurus,Spiny,78
Velociraptor,Spike,61
Brachiosaurus,Spike,14
Stegosaurus,Spiny,30
Tyrannosaurus,Spike,74
Brachiosaurus,Longneck,0
Tyrannosaurus,Tiny,28
Ankylosaurus,Pterry,45
Triceratops,Tiny,30
Brachiosaurus,Longneck,83
Stegosaurus,Rex,18
Velociraptor,One-eye,66
Brachiosaurus,Pterry,45
Ankylosaurus,Spike,35
Pterodactyl,Tiny,62
Diplodocus,Spike,23
Spinosaurus,Tiny,19
Brachiosaurus,Rex,31
Spinosaurus,Cera,22
Diplodocus,Longneck,10
Brachiosaurus,Spiny,61
Velociraptor,Longneck,66
Velociraptor,Tiny,50
Spinosaurus,One-eye,70
Allosaurus,Cera,98
Diplodocus,Rex,75
Allosaurus,Blue,46
Stegosaurus,Longneck,14
Ankylosaurus,Pterry,2
Spinosaurus,Spiny,1
Velociraptor,Longneck,3
Brachiosaurus,Blue,54
Pterodactyl,One-eye,1
Triceratops,Cera,79
Allosaurus,Spiny,29
Stegosaurus,Spike,61
Ankylosaurus,Spiny,96
Triceratops,Spike,90
Pterodactyl,Rex,59
Tyrannosaurus,Spiny,3
Velociraptor,Rex,18
Tyrannosaurus,Spiny,3
Diplodocus,Longneck,83
Diplodocus,Blue,6
Pterodactyl,Spike,96
Ankylosaurus,One-eye,48
Ankylosaurus,Spike,82
Triceratops,Blue,52
Triceratops,Blue,95
Pterodactyl,Spike,96
Triceratops,Spiny,98
Ankylosaurus,Spike,2
Stegosaurus,Cera,6
Ankylosaurus,Spiny,10
Tyrannosaurus,Cera,74
Diplodocus,One-eye,88
Brachiosaurus,Tiny,14
Brachiosaurus,Spiny,47
Velociraptor,Tank,79
Pterodactyl,Tiny,51
Spinosaurus,Blue,5
Ankylosaurus,Blue,70
Allosaurus,Spike,62
Diplodocus,Cera,6
Diplodocus,Spike,76
Spinosaurus,Pterry,41
Tyrannosaurus,Tank,68
Tyrannosaurus,Blue,23
